image_path,annotation_path,clip_prefix,split,is_augmented,aug_type,temperature_C,pH,DO_mgL,turbidity_NTU,lighting_mode,resolution_px,tank_id,has_annotation,num_instances,image_width,image_height
Frames\Original\GX010206\images\GX010206_00138.jpg,Frames\Original\GX010206\annotations\GX010206_00138.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00139.jpg,Frames\Original\GX010206\annotations\GX010206_00139.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00140.jpg,Frames\Original\GX010206\annotations\GX010206_00140.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00141.jpg,Frames\Original\GX010206\annotations\GX010206_00141.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00142.jpg,Frames\Original\GX010206\annotations\GX010206_00142.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00143.jpg,Frames\Original\GX010206\annotations\GX010206_00143.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00144.jpg,Frames\Original\GX010206\annotations\GX010206_00144.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00145.jpg,Frames\Original\GX010206\annotations\GX010206_00145.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00146.jpg,Frames\Original\GX010206\annotations\GX010206_00146.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00147.jpg,Frames\Original\GX010206\annotations\GX010206_00147.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00148.jpg,Frames\Original\GX010206\annotations\GX010206_00148.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00149.jpg,Frames\Original\GX010206\annotations\GX010206_00149.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00150.jpg,Frames\Original\GX010206\annotations\GX010206_00150.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00151.jpg,Frames\Original\GX010206\annotations\GX010206_00151.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00152.jpg,Frames\Original\GX010206\annotations\GX010206_00152.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00153.jpg,Frames\Original\GX010206\annotations\GX010206_00153.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00154.jpg,Frames\Original\GX010206\annotations\GX010206_00154.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00155.jpg,Frames\Original\GX010206\annotations\GX010206_00155.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00156.jpg,Frames\Original\GX010206\annotations\GX010206_00156.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00157.jpg,Frames\Original\GX010206\annotations\GX010206_00157.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00158.jpg,Frames\Original\GX010206\annotations\GX010206_00158.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00159.jpg,Frames\Original\GX010206\annotations\GX010206_00159.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00160.jpg,Frames\Original\GX010206\annotations\GX010206_00160.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX010206\images\GX010206_00161.jpg,Frames\Original\GX010206\annotations\GX010206_00161.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX010206\images\GX010206_00162.jpg,Frames\Original\GX010206\annotations\GX010206_00162.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX010206\images\GX010206_00163.jpg,Frames\Original\GX010206\annotations\GX010206_00163.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX010206\images\GX010206_00164.jpg,Frames\Original\GX010206\annotations\GX010206_00164.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX010206\images\GX010206_00165.jpg,Frames\Original\GX010206\annotations\GX010206_00165.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,7,550,481
Frames\Original\GX010206\images\GX010206_00166.jpg,Frames\Original\GX010206\annotations\GX010206_00166.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00167.jpg,Frames\Original\GX010206\annotations\GX010206_00167.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00168.jpg,Frames\Original\GX010206\annotations\GX010206_00168.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00169.jpg,Frames\Original\GX010206\annotations\GX010206_00169.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00170.jpg,Frames\Original\GX010206\annotations\GX010206_00170.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00171.jpg,Frames\Original\GX010206\annotations\GX010206_00171.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00172.jpg,Frames\Original\GX010206\annotations\GX010206_00172.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00173.jpg,Frames\Original\GX010206\annotations\GX010206_00173.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00174.jpg,Frames\Original\GX010206\annotations\GX010206_00174.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00175.jpg,Frames\Original\GX010206\annotations\GX010206_00175.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00176.jpg,Frames\Original\GX010206\annotations\GX010206_00176.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00177.jpg,Frames\Original\GX010206\annotations\GX010206_00177.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00178.jpg,Frames\Original\GX010206\annotations\GX010206_00178.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00179.jpg,Frames\Original\GX010206\annotations\GX010206_00179.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00180.jpg,Frames\Original\GX010206\annotations\GX010206_00180.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00181.jpg,Frames\Original\GX010206\annotations\GX010206_00181.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00182.jpg,Frames\Original\GX010206\annotations\GX010206_00182.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00183.jpg,Frames\Original\GX010206\annotations\GX010206_00183.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00184.jpg,Frames\Original\GX010206\annotations\GX010206_00184.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00185.jpg,Frames\Original\GX010206\annotations\GX010206_00185.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00186.jpg,Frames\Original\GX010206\annotations\GX010206_00186.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00187.jpg,Frames\Original\GX010206\annotations\GX010206_00187.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00188.jpg,Frames\Original\GX010206\annotations\GX010206_00188.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00189.jpg,Frames\Original\GX010206\annotations\GX010206_00189.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00190.jpg,Frames\Original\GX010206\annotations\GX010206_00190.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00191.jpg,Frames\Original\GX010206\annotations\GX010206_00191.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00192.jpg,Frames\Original\GX010206\annotations\GX010206_00192.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00193.jpg,Frames\Original\GX010206\annotations\GX010206_00193.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00194.jpg,Frames\Original\GX010206\annotations\GX010206_00194.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00195.jpg,Frames\Original\GX010206\annotations\GX010206_00195.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00196.jpg,Frames\Original\GX010206\annotations\GX010206_00196.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00197.jpg,Frames\Original\GX010206\annotations\GX010206_00197.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00198.jpg,Frames\Original\GX010206\annotations\GX010206_00198.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00199.jpg,Frames\Original\GX010206\annotations\GX010206_00199.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00200.jpg,Frames\Original\GX010206\annotations\GX010206_00200.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00201.jpg,Frames\Original\GX010206\annotations\GX010206_00201.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00202.jpg,Frames\Original\GX010206\annotations\GX010206_00202.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00203.jpg,Frames\Original\GX010206\annotations\GX010206_00203.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00204.jpg,Frames\Original\GX010206\annotations\GX010206_00204.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00205.jpg,Frames\Original\GX010206\annotations\GX010206_00205.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00206.jpg,Frames\Original\GX010206\annotations\GX010206_00206.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00207.jpg,Frames\Original\GX010206\annotations\GX010206_00207.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00208.jpg,Frames\Original\GX010206\annotations\GX010206_00208.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00209.jpg,Frames\Original\GX010206\annotations\GX010206_00209.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00210.jpg,Frames\Original\GX010206\annotations\GX010206_00210.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00211.jpg,Frames\Original\GX010206\annotations\GX010206_00211.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00212.jpg,Frames\Original\GX010206\annotations\GX010206_00212.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00213.jpg,Frames\Original\GX010206\annotations\GX010206_00213.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00214.jpg,Frames\Original\GX010206\annotations\GX010206_00214.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00215.jpg,Frames\Original\GX010206\annotations\GX010206_00215.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00216.jpg,Frames\Original\GX010206\annotations\GX010206_00216.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00217.jpg,Frames\Original\GX010206\annotations\GX010206_00217.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00218.jpg,Frames\Original\GX010206\annotations\GX010206_00218.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00219.jpg,Frames\Original\GX010206\annotations\GX010206_00219.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00220.jpg,Frames\Original\GX010206\annotations\GX010206_00220.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00221.jpg,Frames\Original\GX010206\annotations\GX010206_00221.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00222.jpg,Frames\Original\GX010206\annotations\GX010206_00222.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00223.jpg,Frames\Original\GX010206\annotations\GX010206_00223.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00224.jpg,Frames\Original\GX010206\annotations\GX010206_00224.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00225.jpg,Frames\Original\GX010206\annotations\GX010206_00225.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,10,550,481
Frames\Original\GX010206\images\GX010206_00226.jpg,Frames\Original\GX010206\annotations\GX010206_00226.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,11,550,481
Frames\Original\GX010206\images\GX010206_00227.jpg,Frames\Original\GX010206\annotations\GX010206_00227.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,11,550,481
Frames\Original\GX010206\images\GX010206_00228.jpg,Frames\Original\GX010206\annotations\GX010206_00228.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,10,550,481
Frames\Original\GX010206\images\GX010206_00229.jpg,Frames\Original\GX010206\annotations\GX010206_00229.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,10,550,481
Frames\Original\GX010206\images\GX010206_00230.jpg,Frames\Original\GX010206\annotations\GX010206_00230.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00231.jpg,Frames\Original\GX010206\annotations\GX010206_00231.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00232.jpg,Frames\Original\GX010206\annotations\GX010206_00232.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00233.jpg,Frames\Original\GX010206\annotations\GX010206_00233.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00234.jpg,Frames\Original\GX010206\annotations\GX010206_00234.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00235.jpg,Frames\Original\GX010206\annotations\GX010206_00235.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00236.jpg,Frames\Original\GX010206\annotations\GX010206_00236.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00237.jpg,Frames\Original\GX010206\annotations\GX010206_00237.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00238.jpg,Frames\Original\GX010206\annotations\GX010206_00238.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00239.jpg,Frames\Original\GX010206\annotations\GX010206_00239.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00240.jpg,Frames\Original\GX010206\annotations\GX010206_00240.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00241.jpg,Frames\Original\GX010206\annotations\GX010206_00241.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00242.jpg,Frames\Original\GX010206\annotations\GX010206_00242.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,9,550,481
Frames\Original\GX010206\images\GX010206_00243.jpg,Frames\Original\GX010206\annotations\GX010206_00243.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00244.jpg,Frames\Original\GX010206\annotations\GX010206_00244.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00245.jpg,Frames\Original\GX010206\annotations\GX010206_00245.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00246.jpg,Frames\Original\GX010206\annotations\GX010206_00246.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00247.jpg,Frames\Original\GX010206\annotations\GX010206_00247.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00248.jpg,Frames\Original\GX010206\annotations\GX010206_00248.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00249.jpg,Frames\Original\GX010206\annotations\GX010206_00249.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00250.jpg,Frames\Original\GX010206\annotations\GX010206_00250.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
Frames\Original\GX010206\images\GX010206_00251.jpg,Frames\Original\GX010206\annotations\GX010206_00251.json,GX010206,VAL,False,,28.3,7.43,5.6,7.05,FL,5312x4648,R6,True,8,550,481
